ID,Timestamp,Machine_ID,Air_Temp_K,Process_Temp_K,RPM,Torque_Nm,Tool_Wear_Min,Machine_Status,Quality_Check,Product_Count
1340,2026-06-04T23:09:00,LINE1-M02,301.3,311.8,1196,33.5,39,Running,True,1340
1341,2026-06-04T23:14:00,LINE3-M02,301.8,311.7,1168,33.7,42,Running,True,1341
1342,2026-06-04T23:16:00,LINE3-M02,297.0,308.2,1354,34.2,44,Idle,True,1342
1343,2026-06-04T23:21:00,LINE2-M02,300.4,310.4,1449,53.8,47,Running,True,1343
1344,2026-06-04T23:26:00,LINE3-M01,299.5,308.3,1664,38.4,50,Running,True,1344
1345,2026-06-04T23:29:00,LINE3-M01,297.8,305.9,1791,32.2,52,Running,True,1345
1346,2026-06-04T23:35:00,LINE3-M02,301.0,311.9,1497,25.6,55,Running,True,1346
1347,2026-06-04T23:37:00,LINE2-M01,295.6,305.4,1613,28.4,57,Idle,True,1347
1348,2026-06-04T23:40:00,LINE2-M02,298.3,308.5,1539,43.9,59,Running,True,1348
1349,2026-06-04T23:43:00,LINE2-M01,300.6,309.6,1459,27.7,61,Running,True,1349
1350,2026-06-04T23:46:00,LINE1-M02,298.7,309.3,1351,33.8,64,Idle,True,1350
1351,2026-06-04T23:49:00,LINE2-M01,301.6,308.7,1168,52.1,66,Maintenance,True,1351
1352,2026-06-04T23:55:00,LINE1-M01,298.7,309.8,1757,19.1,69,Running,True,1352
1353,2026-06-04T23:57:00,LINE2-M02,303.9,314.3,1637,49.2,72,Running,True,1353
1354,2026-06-05T00:00:00,LINE2-M01,303.5,313.1,1728,40.5,77,Running,True,1354
1355,2026-06-05T00:05:00,LINE1-M02,296.3,305.5,1354,32.6,80,Running,True,1355
1356,2026-06-05T00:09:00,LINE2-M02,297.8,306.6,1698,53.5,85,Maintenance,False,1356
1357,2026-06-05T00:15:00,LINE2-M01,302.9,311.0,1851,42.3,87,Running,True,1357
1358,2026-06-05T00:18:00,LINE3-M02,300.1,309.8,1717,38.3,90,Running,True,1358
1359,2026-06-05T00:24:00,LINE2-M02,300.3,311.0,1727,42.1,92,Running,True,1359
1360,2026-06-05T00:26:00,LINE2-M02,299.2,307.5,1859,41.1,94,Running,True,1360
1361,2026-06-05T00:30:00,LINE3-M01,300.0,310.3,1797,63.0,96,Stopped,True,1361
1362,2026-06-05T00:35:00,LINE2-M01,299.9,311.0,1933,50.2,98,Stopped,False,1362
1363,2026-06-05T00:39:00,LINE2-M02,304.4,315.4,1464,31.4,101,Running,True,1363
1364,2026-06-05T00:41:00,LINE2-M01,297.5,306.3,1265,49.4,106,Idle,True,1364
1365,2026-06-05T00:47:00,LINE1-M01,300.2,311.3,1291,45.8,109,Running,True,1365
1366,2026-06-05T00:50:00,LINE1-M02,297.4,306.9,1549,39.6,114,Running,True,1366
1367,2026-06-05T00:52:00,LINE1-M02,300.2,310.5,1585,51.7,119,Running,True,1367
1368,2026-06-05T00:54:00,LINE3-M01,297.2,308.9,2036,24.1,122,Running,True,1368
1369,2026-06-05T00:56:00,LINE3-M01,301.6,312.4,1532,23.6,124,Running,True,1369
1370,2026-06-05T00:58:00,LINE3-M02,296.3,306.6,1168,62.1,126,Running,True,1370
1371,2026-06-05T01:00:00,LINE2-M02,300.5,311.7,1702,36.7,129,Running,True,1371
1372,2026-06-05T01:04:00,LINE3-M02,301.5,312.0,1757,47.2,131,Running,True,1372
1373,2026-06-05T01:09:00,LINE1-M01,301.6,310.6,1397,34.7,134,Running,True,1373
1374,2026-06-05T01:12:00,LINE1-M02,303.5,313.0,1685,39.4,137,Running,True,1374
1375,2026-06-05T01:18:00,LINE1-M01,301.7,310.8,1169,37.3,142,Running,True,1375
1376,2026-06-05T01:23:00,LINE1-M02,301.3,310.7,1553,38.6,147,Running,True,1376
1377,2026-06-05T01:28:00,LINE1-M01,304.1,314.6,1390,30.9,150,Idle,True,1377
1378,2026-06-05T01:33:00,LINE3-M02,299.5,309.9,1589,37.8,152,Running,True,1378
1379,2026-06-05T01:37:00,LINE2-M02,297.8,308.5,1510,40.2,154,Running,True,1379
1380,2026-06-05T01:39:00,LINE2-M01,300.4,312.1,1699,42.0,156,Running,True,1380
1381,2026-06-05T01:42:00,LINE1-M02,296.8,308.1,1614,32.3,159,Running,True,1381
1382,2026-06-05T01:48:00,LINE3-M01,303.1,311.6,1755,31.8,161,Running,True,1382
1383,2026-06-05T01:51:00,LINE2-M02,299.4,309.4,2011,22.7,166,Idle,True,1383
1384,2026-06-05T01:56:00,LINE3-M02,300.0,308.2,1424,49.1,168,Running,True,1384
1385,2026-06-05T02:00:00,LINE2-M02,299.5,307.3,1509,64.3,171,Maintenance,False,1385
1386,2026-06-05T02:03:00,LINE3-M02,301.8,310.6,1431,44.7,176,Running,True,1386
1387,2026-06-05T02:07:00,LINE3-M02,301.7,311.7,1807,47.2,181,Running,True,1387
1388,2026-06-05T02:11:00,LINE2-M02,294.4,304.8,1774,29.1,183,Running,True,1388
1389,2026-06-05T02:14:00,LINE3-M02,296.5,305.4,1488,42.2,185,Running,True,1389
1390,2026-06-05T02:19:00,LINE1-M01,300.2,310.8,1350,43.1,188,Idle,True,1390
1391,2026-06-05T02:23:00,LINE3-M02,303.4,314.5,1434,43.7,191,Running,True,1391
1392,2026-06-05T02:29:00,LINE1-M01,298.0,308.4,1760,47.6,196,Running,False,1392
1393,2026-06-05T02:31:00,LINE3-M02,300.1,312.0,1538,51.5,198,Idle,True,1393
1394,2026-06-05T02:35:00,LINE1-M01,300.1,310.6,1168,55.7,200,Maintenance,False,1394
1395,2026-06-05T02:41:00,LINE2-M01,299.2,309.9,2072,37.5,202,Stopped,False,1395
1396,2026-06-05T02:46:00,LINE3-M01,296.5,306.1,1718,34.5,204,Running,True,1396
1397,2026-06-05T02:49:00,LINE1-M01,299.7,310.1,1672,28.8,207,Stopped,True,1397
1398,2026-06-05T02:52:00,LINE1-M02,302.0,312.4,1763,35.7,209,Idle,True,1398
1399,2026-06-05T02:54:00,LINE1-M02,299.5,310.1,2199,13.0,211,Maintenance,False,1399
1400,2026-06-05T02:59:00,LINE1-M01,295.8,307.0,1580,25.9,213,Stopped,True,1400
1401,2026-06-05T03:02:00,LINE1-M02,302.5,310.9,1257,38.8,218,Stopped,False,1401
1402,2026-06-05T03:06:00,LINE3-M01,299.9,311.4,1278,36.8,221,Stopped,True,1402
1403,2026-06-05T03:08:00,LINE2-M02,300.4,310.2,1600,29.4,223,Running,True,1403
1404,2026-06-05T03:12:00,LINE1-M01,300.0,309.7,1263,39.9,225,Running,True,1404
1405,2026-06-05T03:17:00,LINE1-M01,297.5,307.0,1422,55.3,228,Stopped,False,1405
1406,2026-06-05T03:21:00,LINE1-M01,299.7,309.7,1306,30.2,233,Maintenance,True,1406
1407,2026-06-05T03:23:00,LINE2-M01,301.0,310.4,2001,28.3,236,Stopped,False,1407
1408,2026-06-05T03:25:00,LINE1-M02,300.9,311.2,1478,46.9,238,Stopped,False,1408
1409,2026-06-05T03:31:00,LINE3-M01,299.1,307.9,1963,44.7,0,Stopped,False,1409
1410,2026-06-05T03:36:00,LINE3-M01,297.9,308.7,1617,54.5,2,Maintenance,False,1410
1411,2026-06-05T03:40:00,LINE3-M01,300.8,311.6,1704,54.1,4,Maintenance,False,1411
1412,2026-06-05T03:44:00,LINE2-M02,301.6,312.4,1621,39.5,9,Idle,True,1412
1413,2026-06-05T03:49:00,LINE3-M01,296.6,307.4,1168,45.9,11,Running,True,1413
1414,2026-06-05T03:52:00,LINE2-M02,301.0,310.7,1168,19.2,13,Stopped,False,1414
1415,2026-06-05T03:55:00,LINE2-M02,301.1,311.0,1489,49.1,18,Running,True,1415
1416,2026-06-05T03:59:00,LINE2-M01,298.2,308.1,1480,58.9,23,Stopped,False,1416
1417,2026-06-05T04:03:00,LINE2-M01,297.1,307.7,1835,44.0,26,Running,True,1417
1418,2026-06-05T04:09:00,LINE3-M02,296.2,305.8,1829,36.8,31,Running,True,1418
1419,2026-06-05T04:15:00,LINE1-M02,300.7,309.8,1688,21.7,33,Running,True,1419
1420,2026-06-05T04:19:00,LINE3-M01,299.4,308.9,1684,28.8,35,Running,True,1420
1421,2026-06-05T04:25:00,LINE1-M02,299.7,309.3,2175,43.7,37,Maintenance,False,1421
1422,2026-06-05T04:31:00,LINE2-M01,302.8,312.5,1491,37.1,42,Idle,True,1422
1423,2026-06-05T04:36:00,LINE2-M02,303.0,311.5,1496,55.2,47,Running,True,1423
1424,2026-06-05T04:39:00,LINE3-M01,301.5,312.6,1715,47.3,49,Running,True,1424
1425,2026-06-05T04:42:00,LINE2-M01,302.3,311.2,1168,50.4,51,Running,True,1425
1426,2026-06-05T04:45:00,LINE2-M01,299.7,309.3,1887,25.0,53,Running,True,1426
1427,2026-06-05T04:49:00,LINE2-M01,297.6,308.2,1468,35.7,56,Running,True,1427
1428,2026-06-05T04:54:00,LINE1-M02,301.3,311.2,1374,45.3,61,Running,True,1428
1429,2026-06-05T04:58:00,LINE2-M01,301.6,312.1,1329,19.7,63,Stopped,False,1429
1430,2026-06-05T05:01:00,LINE3-M01,298.1,306.0,2087,23.1,66,Running,True,1430
1431,2026-06-05T05:06:00,LINE3-M02,299.3,311.3,1513,36.1,69,Running,True,1431
1432,2026-06-05T05:10:00,LINE2-M02,299.1,310.7,1339,27.8,71,Running,True,1432
1433,2026-06-05T05:13:00,LINE3-M02,302.5,313.7,1338,29.8,73,Running,True,1433
1434,2026-06-05T05:18:00,LINE3-M02,302.0,310.2,1168,60.9,75,Stopped,True,1434
1435,2026-06-05T05:20:00,LINE1-M01,300.2,310.9,1543,40.3,78,Running,True,1435
1436,2026-06-05T05:24:00,LINE3-M02,301.1,309.9,1569,51.0,80,Running,True,1436
1437,2026-06-05T05:29:00,LINE3-M01,297.5,308.4,1791,53.8,82,Maintenance,False,1437
1438,2026-06-05T05:33:00,LINE2-M02,300.6,309.3,1950,43.4,85,Running,True,1438
1439,2026-06-05T05:37:00,LINE1-M01,303.0,311.4,1517,42.2,87,Running,True,1439
1440,2026-06-05T05:40:00,LINE2-M01,299.0,309.8,1636,37.7,89,Running,True,1440
1441,2026-06-05T05:44:00,LINE2-M01,300.4,310.5,1168,24.5,91,Maintenance,False,1441
1442,2026-06-05T05:49:00,LINE2-M02,296.9,306.1,1677,43.3,94,Running,True,1442
1443,2026-06-05T05:55:00,LINE2-M02,302.1,312.2,1168,39.6,97,Running,True,1443
1444,2026-06-05T05:57:00,LINE3-M02,302.6,311.4,1311,30.7,100,Running,True,1444
1445,2026-06-05T05:59:00,LINE3-M02,300.4,311.6,1610,42.1,102,Running,True,1445
1446,2026-06-05T06:02:00,LINE3-M01,296.1,307.1,1460,52.0,107,Running,False,1446
1447,2026-06-05T06:05:00,LINE1-M02,297.8,309.8,1566,42.5,109,Running,True,1447
1448,2026-06-05T06:11:00,LINE2-M02,300.2,311.2,1644,46.6,112,Running,True,1448
1449,2026-06-05T06:17:00,LINE3-M02,297.9,306.9,1748,42.0,114,Running,False,1449
1450,2026-06-05T06:21:00,LINE2-M02,301.3,311.6,1543,45.7,116,Running,True,1450
1451,2026-06-05T06:25:00,LINE3-M01,303.5,313.0,1182,50.8,118,Idle,False,1451
1452,2026-06-05T06:30:00,LINE3-M02,298.3,307.2,1422,49.5,123,Running,True,1452
1453,2026-06-05T06:36:00,LINE1-M02,300.4,309.0,1425,33.1,125,Running,True,1453
1454,2026-06-05T06:38:00,LINE1-M01,299.4,309.3,1442,38.6,128,Idle,True,1454
1455,2026-06-05T06:41:00,LINE1-M02,301.0,310.8,1667,57.1,130,Maintenance,False,1455
1456,2026-06-05T06:46:00,LINE1-M02,298.0,308.4,1608,46.6,133,Running,True,1456
1457,2026-06-05T06:51:00,LINE1-M02,300.5,309.3,1176,37.1,136,Running,True,1457
1458,2026-06-05T06:53:00,LINE3-M01,300.1,311.3,1372,47.4,141,Running,True,1458
1459,2026-06-05T06:56:00,LINE1-M01,299.5,309.2,1168,52.8,146,Running,True,1459
1460,2026-06-05T07:01:00,LINE2-M02,300.6,310.2,1620,35.5,148,Running,True,1460
1461,2026-06-05T07:04:00,LINE3-M02,301.6,310.7,1546,39.1,150,Running,True,1461
1462,2026-06-05T07:06:00,LINE2-M02,298.6,308.7,1344,39.3,152,Running,False,1462
1463,2026-06-05T07:08:00,LINE3-M02,296.9,306.7,1385,27.5,155,Running,True,1463
1464,2026-06-05T07:13:00,LINE2-M01,298.3,309.6,2132,18.5,157,Idle,True,1464
1465,2026-06-05T07:19:00,LINE2-M01,302.3,313.9,1230,50.2,159,Running,True,1465
1466,2026-06-05T07:23:00,LINE3-M01,302.0,311.9,1431,44.9,161,Running,True,1466
1467,2026-06-05T07:25:00,LINE3-M01,297.4,307.8,1574,66.3,166,Stopped,False,1467
1468,2026-06-05T07:31:00,LINE1-M02,301.1,312.1,1505,34.1,168,Idle,True,1468
1469,2026-06-05T07:33:00,LINE2-M01,303.7,314.0,1663,39.9,171,Running,True,1469
1470,2026-06-05T07:35:00,LINE2-M01,297.9,309.4,1168,36.8,174,Running,True,1470
1471,2026-06-05T07:41:00,LINE3-M02,300.1,311.4,1885,36.8,176,Running,True,1471
1472,2026-06-05T07:46:00,LINE2-M02,299.3,308.6,1701,42.4,178,Running,True,1472
1473,2026-06-05T07:52:00,LINE2-M02,299.4,309.3,1488,42.5,183,Running,True,1473
1474,2026-06-05T07:56:00,LINE3-M01,303.8,312.9,1481,33.8,186,Running,True,1474
1475,2026-06-05T07:59:00,LINE2-M01,299.6,309.5,1471,51.7,191,Running,True,1475
1476,2026-06-05T08:01:00,LINE1-M01,301.6,310.3,1462,51.2,194,Running,True,1476
1477,2026-06-05T08:04:00,LINE3-M01,303.5,312.9,1429,28.6,199,Running,True,1477
1478,2026-06-05T08:07:00,LINE3-M02,299.6,308.6,1468,38.9,202,Running,True,1478
1479,2026-06-05T08:10:00,LINE3-M01,297.9,306.2,1361,57.2,204,Maintenance,True,1479
1480,2026-06-05T08:12:00,LINE2-M02,299.2,308.3,1529,45.1,207,Running,True,1480
1481,2026-06-05T08:17:00,LINE1-M02,301.4,311.1,1312,54.3,212,Stopped,True,1481
1482,2026-06-05T08:21:00,LINE1-M02,301.8,308.0,1326,47.4,217,Stopped,False,1482
1483,2026-06-05T08:24:00,LINE1-M02,300.9,310.2,1516,48.2,219,Running,True,1483
1484,2026-06-05T08:27:00,LINE1-M02,298.2,309.6,1339,33.3,224,Maintenance,False,1484
1485,2026-06-05T08:30:00,LINE1-M02,299.4,308.4,2056,37.3,229,Stopped,True,1485
1486,2026-06-05T08:33:00,LINE3-M01,299.9,309.1,1384,25.5,231,Stopped,False,1486
1487,2026-06-05T08:35:00,LINE2-M01,301.1,310.3,1539,49.6,236,Stopped,False,1487
1488,2026-06-05T08:40:00,LINE3-M01,296.0,305.9,1168,30.2,238,Stopped,False,1488
1489,2026-06-05T08:46:00,LINE1-M02,298.1,308.1,1206,51.7,0,Running,True,1489
1490,2026-06-05T08:48:00,LINE3-M02,296.5,307.2,2020,3.8,2,Stopped,True,1490
1491,2026-06-05T08:52:00,LINE2-M02,298.1,309.9,1400,60.7,5,Running,True,1491
1492,2026-06-05T08:55:00,LINE2-M02,301.2,311.9,1385,36.3,7,Running,True,1492
1493,2026-06-05T09:00:00,LINE3-M01,302.2,311.8,1473,34.9,10,Idle,True,1493
1494,2026-06-05T09:05:00,LINE2-M02,300.5,310.7,1545,51.4,12,Running,True,1494
1495,2026-06-05T09:11:00,LINE1-M01,300.3,309.2,1357,39.8,14,Idle,True,1495
1496,2026-06-05T09:17:00,LINE2-M02,296.5,306.2,1294,24.7,17,Stopped,False,1496
1497,2026-06-05T09:23:00,LINE2-M01,299.3,310.0,1937,21.3,20,Running,True,1497
1498,2026-06-05T09:29:00,LINE2-M01,300.2,310.1,1735,38.2,25,Running,True,1498
1499,2026-06-05T09:35:00,LINE1-M02,297.8,306.1,1408,22.3,27,Stopped,True,1499
1500,2026-06-05T09:41:00,LINE3-M01,302.7,312.5,1743,15.7,29,Stopped,True,1500
1501,2026-06-05T09:45:00,LINE1-M01,301.9,310.0,1598,48.2,32,Idle,True,1501
1502,2026-06-05T09:50:00,LINE2-M02,297.1,305.3,1168,53.5,37,Maintenance,False,1502
1503,2026-06-05T09:52:00,LINE3-M02,298.6,308.5,1453,52.4,40,Running,True,1503
1504,2026-06-05T09:55:00,LINE1-M01,301.4,311.0,1183,67.2,42,Running,True,1504
1505,2026-06-05T09:58:00,LINE1-M02,300.8,309.8,1767,21.1,44,Idle,True,1505
1506,2026-06-05T10:04:00,LINE2-M02,295.9,307.0,1787,24.9,47,Running,True,1506
1507,2026-06-05T10:07:00,LINE1-M01,298.5,308.1,1497,51.3,49,Idle,True,1507
1508,2026-06-05T10:13:00,LINE2-M01,301.0,310.5,1168,47.0,54,Running,True,1508
1509,2026-06-05T10:19:00,LINE2-M01,299.5,307.6,2068,31.1,56,Running,True,1509
1510,2026-06-05T10:24:00,LINE2-M02,299.9,310.7,2016,50.1,61,Stopped,False,1510
1511,2026-06-05T10:26:00,LINE2-M02,299.1,308.8,1869,38.1,63,Running,True,1511
1512,2026-06-05T10:31:00,LINE2-M02,298.8,308.6,1493,46.9,66,Running,True,1512
1513,2026-06-05T10:35:00,LINE3-M01,299.2,307.6,1454,47.8,69,Running,True,1513
1514,2026-06-05T10:39:00,LINE3-M01,302.9,313.0,1390,30.0,74,Running,True,1514
1515,2026-06-05T10:45:00,LINE1-M01,302.0,312.9,1531,43.5,77,Running,True,1515
1516,2026-06-05T10:47:00,LINE1-M02,299.2,307.7,1569,48.6,80,Running,True,1516
1517,2026-06-05T10:49:00,LINE1-M01,299.3,309.7,1430,39.9,82,Running,True,1517
1518,2026-06-05T10:51:00,LINE2-M02,301.8,310.6,1406,49.8,84,Running,False,1518
1519,2026-06-05T10:57:00,LINE3-M01,299.1,308.7,1561,23.4,86,Running,True,1519
1520,2026-06-05T10:59:00,LINE1-M01,298.3,308.4,2037,20.3,89,Running,True,1520
1521,2026-06-05T11:01:00,LINE3-M01,298.1,306.8,1550,33.9,94,Running,True,1521
1522,2026-06-05T11:07:00,LINE2-M02,301.0,311.7,1576,48.6,99,Running,True,1522
1523,2026-06-05T11:13:00,LINE1-M02,300.1,309.9,1611,46.6,101,Running,True,1523
1524,2026-06-05T11:15:00,LINE3-M02,301.0,308.8,1458,53.7,104,Running,True,1524
1525,2026-06-05T11:19:00,LINE3-M01,300.6,310.8,1635,37.2,107,Running,True,1525
1526,2026-06-05T11:24:00,LINE2-M02,295.1,303.1,1431,36.3,109,Running,True,1526
1527,2026-06-05T11:29:00,LINE2-M02,298.8,309.1,1441,30.2,111,Running,True,1527
1528,2026-06-05T11:34:00,LINE2-M01,298.5,306.5,1677,22.7,114,Running,True,1528
1529,2026-06-05T11:36:00,LINE2-M01,303.4,312.7,1680,45.6,117,Running,True,1529
1530,2026-06-05T11:40:00,LINE2-M01,302.2,311.9,1866,40.5,119,Running,True,1530
1531,2026-06-05T11:44:00,LINE1-M01,301.3,310.8,1373,47.4,124,Idle,True,1531
1532,2026-06-05T11:46:00,LINE2-M01,299.3,311.0,1644,34.6,126,Running,True,1532
1533,2026-06-05T11:51:00,LINE1-M02,298.4,308.5,1574,28.3,129,Running,True,1533
1534,2026-06-05T11:57:00,LINE2-M01,301.3,311.6,1426,44.9,132,Running,True,1534
1535,2026-06-05T12:00:00,LINE2-M02,297.6,306.7,1961,40.2,137,Running,True,1535
1536,2026-06-05T12:03:00,LINE2-M02,299.1,310.0,1306,36.4,139,Running,True,1536
1537,2026-06-05T12:06:00,LINE2-M01,299.1,309.9,1622,25.3,144,Running,True,1537
1538,2026-06-05T12:11:00,LINE1-M02,298.0,310.1,1610,27.9,146,Running,True,1538
1539,2026-06-05T12:16:00,LINE2-M02,300.2,310.1,1500,39.0,149,Running,True,1539
1540,2026-06-05T12:19:00,LINE2-M01,296.2,307.6,1573,38.7,152,Running,True,1540
1541,2026-06-05T12:24:00,LINE3-M01,300.8,310.6,1607,26.0,155,Running,True,1541
1542,2026-06-05T12:27:00,LINE3-M01,302.9,313.0,1417,46.9,158,Running,True,1542
1543,2026-06-05T12:32:00,LINE2-M01,302.9,311.0,1365,40.1,161,Stopped,False,1543
1544,2026-06-05T12:37:00,LINE1-M02,301.9,311.2,1248,48.7,164,Running,True,1544
1545,2026-06-05T12:41:00,LINE2-M02,299.7,310.9,1905,39.4,166,Running,True,1545
1546,2026-06-05T12:43:00,LINE1-M01,299.2,308.9,1714,60.4,169,Stopped,False,1546
1547,2026-06-05T12:48:00,LINE1-M02,299.5,310.8,1558,29.3,172,Running,True,1547
1548,2026-06-05T12:54:00,LINE1-M01,299.6,309.3,1168,42.1,174,Running,True,1548
1549,2026-06-05T12:57:00,LINE1-M02,299.2,307.2,1213,39.6,179,Maintenance,False,1549
1550,2026-06-05T13:00:00,LINE3-M01,298.6,310.5,1377,41.4,182,Idle,True,1550
1551,2026-06-05T13:03:00,LINE1-M01,301.7,310.3,2036,47.5,184,Stopped,False,1551
1552,2026-06-05T13:07:00,LINE2-M02,302.3,311.5,1216,51.3,187,Running,True,1552
1553,2026-06-05T13:12:00,LINE3-M01,298.0,309.7,1405,50.4,190,Running,True,1553
1554,2026-06-05T13:16:00,LINE3-M01,300.9,310.8,2078,39.1,195,Running,True,1554
1555,2026-06-05T13:22:00,LINE1-M02,302.8,312.7,1669,46.1,197,Running,True,1555
1556,2026-06-05T13:28:00,LINE2-M02,299.1,308.2,1168,43.7,202,Running,True,1556
1557,2026-06-05T13:33:00,LINE3-M02,304.6,313.9,1523,30.4,205,Running,True,1557
1558,2026-06-05T13:36:00,LINE1-M02,300.9,312.1,1649,30.0,210,Running,True,1558
1559,2026-06-05T13:39:00,LINE3-M02,304.3,313.9,1369,35.4,212,Stopped,False,1559
1560,2026-06-05T13:43:00,LINE2-M02,298.8,309.4,1495,19.8,214,Stopped,True,1560
1561,2026-06-05T13:49:00,LINE1-M01,301.6,313.7,1314,29.6,216,Maintenance,True,1561
1562,2026-06-05T13:52:00,LINE1-M01,298.9,308.6,1898,30.8,218,Maintenance,False,1562
1563,2026-06-05T13:54:00,LINE1-M02,300.2,309.7,1492,39.7,221,Idle,True,1563
1564,2026-06-05T13:57:00,LINE1-M01,297.5,309.5,1662,43.5,224,Maintenance,False,1564
1565,2026-06-05T13:59:00,LINE3-M02,300.3,310.9,1588,20.6,226,Maintenance,False,1565
1566,2026-06-05T14:02:00,LINE1-M01,300.0,310.5,1593,29.0,231,Maintenance,False,1566
1567,2026-06-05T14:05:00,LINE3-M02,296.3,307.3,1714,24.8,236,Stopped,True,1567
1568,2026-06-05T14:09:00,LINE2-M01,297.8,307.8,1168,48.4,0,Running,True,1568
1569,2026-06-05T14:13:00,LINE3-M01,303.0,312.9,1168,40.8,2,Running,True,1569
1570,2026-06-05T14:17:00,LINE2-M01,297.5,306.8,1330,31.7,7,Idle,True,1570
1571,2026-06-05T14:21:00,LINE1-M02,300.6,310.8,1677,45.4,12,Idle,True,1571
1572,2026-06-05T14:23:00,LINE2-M01,297.8,309.0,1437,41.4,14,Running,True,1572
1573,2026-06-05T14:29:00,LINE1-M01,302.9,312.4,1544,36.9,19,Idle,False,1573
1574,2026-06-05T14:35:00,LINE1-M01,301.2,312.4,1168,45.2,21,Running,True,1574
1575,2026-06-05T14:38:00,LINE3-M02,297.9,306.3,1335,56.2,24,Maintenance,False,1575
1576,2026-06-05T14:44:00,LINE2-M02,301.7,313.0,1781,42.5,26,Running,True,1576
1577,2026-06-05T14:47:00,LINE3-M01,296.2,304.7,1168,45.6,28,Stopped,True,1577
1578,2026-06-05T14:50:00,LINE3-M01,301.1,311.0,1413,30.6,30,Running,True,1578
1579,2026-06-05T14:52:00,LINE1-M02,299.5,309.9,1728,38.2,33,Running,True,1579
1580,2026-06-05T14:58:00,LINE2-M02,300.2,310.3,1454,50.3,35,Running,True,1580
1581,2026-06-05T15:04:00,LINE3-M01,299.9,310.3,1267,45.7,37,Running,True,1581
1582,2026-06-05T15:09:00,LINE2-M01,302.0,313.3,1588,30.0,40,Idle,True,1582
1583,2026-06-05T15:11:00,LINE2-M01,299.1,309.5,1168,54.2,43,Running,True,1583
1584,2026-06-05T15:13:00,LINE2-M02,300.4,309.8,1431,42.7,48,Running,True,1584
1585,2026-06-05T15:19:00,LINE3-M02,301.2,310.6,1547,43.7,51,Running,True,1585
1586,2026-06-05T15:21:00,LINE3-M02,298.4,307.2,1676,30.4,53,Running,True,1586
1587,2026-06-05T15:27:00,LINE3-M01,301.5,311.0,1390,35.4,55,Running,True,1587
1588,2026-06-05T15:31:00,LINE1-M01,300.8,311.6,1360,43.3,57,Running,True,1588
1589,2026-06-05T15:33:00,LINE1-M02,301.3,310.5,1691,37.9,59,Running,True,1589
1590,2026-06-05T15:36:00,LINE2-M01,300.7,310.1,1531,30.2,64,Running,True,1590
1591,2026-06-05T15:39:00,LINE3-M02,296.9,307.1,1502,56.7,66,Running,True,1591
1592,2026-06-05T15:45:00,LINE3-M01,299.0,308.5,1465,47.6,69,Running,True,1592
1593,2026-06-05T15:49:00,LINE3-M01,299.5,309.9,1706,42.1,72,Running,True,1593
1594,2026-06-05T15:51:00,LINE1-M02,300.4,310.9,1658,22.6,75,Idle,True,1594
1595,2026-06-05T15:54:00,LINE1-M01,301.6,310.3,1493,49.8,78,Running,True,1595
1596,2026-06-05T16:00:00,LINE2-M02,300.4,310.4,1380,32.0,80,Running,True,1596
1597,2026-06-05T16:03:00,LINE1-M02,299.1,308.8,1505,37.8,85,Running,True,1597
1598,2026-06-05T16:09:00,LINE3-M02,302.9,312.7,2033,23.9,87,Running,True,1598
1599,2026-06-05T16:12:00,LINE2-M01,299.6,308.1,1168,36.6,89,Stopped,False,1599
1600,2026-06-05T16:15:00,LINE3-M01,299.3,310.7,1168,53.4,92,Running,True,1600
1601,2026-06-05T16:20:00,LINE3-M02,302.0,313.2,1221,30.0,95,Running,True,1601
1602,2026-06-05T16:25:00,LINE1-M01,298.7,308.6,1591,37.1,97,Running,True,1602
1603,2026-06-05T16:28:00,LINE2-M02,300.2,310.1,1220,29.2,99,Running,True,1603
1604,2026-06-05T16:33:00,LINE3-M01,300.4,308.4,1394,43.6,102,Idle,True,1604
1605,2026-06-05T16:35:00,LINE2-M02,301.1,313.2,1583,44.1,107,Idle,True,1605
1606,2026-06-05T16:41:00,LINE3-M02,302.5,313.5,1370,38.9,109,Running,True,1606
1607,2026-06-05T16:47:00,LINE3-M01,302.9,313.0,1469,15.3,111,Maintenance,False,1607
1608,2026-06-05T16:51:00,LINE2-M02,299.1,307.0,1350,46.4,116,Maintenance,True,1608
1609,2026-06-05T16:54:00,LINE2-M02,297.6,308.0,1692,27.5,118,Running,True,1609
1610,2026-06-05T16:57:00,LINE3-M02,297.5,307.1,1745,39.3,120,Running,True,1610
1611,2026-06-05T17:03:00,LINE1-M01,301.3,311.2,1197,34.2,122,Running,True,1611
1612,2026-06-05T17:07:00,LINE1-M02,299.2,309.2,1354,57.0,124,Running,True,1612
1613,2026-06-05T17:13:00,LINE2-M01,301.3,313.6,1677,52.7,127,Maintenance,True,1613
1614,2026-06-05T17:16:00,LINE2-M02,303.5,312.6,1759,49.1,129,Stopped,False,1614
1615,2026-06-05T17:22:00,LINE1-M02,299.9,309.9,1502,30.3,132,Running,True,1615
1616,2026-06-05T17:24:00,LINE1-M01,298.3,308.5,1739,34.4,134,Running,True,1616
1617,2026-06-05T17:29:00,LINE1-M01,301.3,310.6,1579,40.6,136,Running,True,1617
1618,2026-06-05T17:33:00,LINE2-M02,300.5,309.8,1200,42.0,138,Running,True,1618
1619,2026-06-05T17:39:00,LINE2-M01,296.6,307.0,1168,22.2,141,Maintenance,False,1619
